36	10.2307/456350	Albert H. Tolman	A View of the Views about "Hamlet"
31	10.2307/456353	Felix E. Schelling	Ben Jonson and the Classical School
346	10.2307/456352	Kenneth McKenzie	A Sonnet Ascribed to Chiaro Davanzati and Its Place in Fable Literature
65	10.2307/456355	Edward Fulton	On Translating Anglo-Saxon Poetry
63	10.2307/456354	James Taft Hatfield	The Earliest Poems of Wilhelm Müller
83	10.2307/456357		Front Matter
80	10.2307/456356		Volume Information
7051	10.2307/462514	Paul Hernadi	Doing, Making, Meaning: Toward a Theory of Verbal Practice
6709	10.2307/462515	Mark D. Johnston	Mateo Alemán's Problem with Spelling
6863	10.2307/462516	Valerie D. Greenberg	The Resistance of Effi Briest: An (Un)told Tale
6995	10.2307/462517	Bruce Henricksen	The Construction of the Narrator in The Nigger of the "Narcissus"
7097	10.2307/462510		Volume Information
6887	10.2307/462511		Front Matter
6521	10.2307/462512	John W. Kronik	Editor's Note
6682	10.2307/462513	Stanley Fish	Guest Column: No Bias, No Merit: The Case against Blind Submission
6777	10.2307/462518	Franklin E. Court	The Social and Historical Significance of the First English Literature Professorship in England
6500	10.2307/462519	James Glogowski | Shirley Panken | Robert E. Seaman | Thomas C. Caramagno	Virginia Woolf and Psychoanalytic Criticism
4182	10.2307/460008	Germaine Dempster	A Period in the Development of the Canterbury Tales Marriage Group and of Blocks B2 and C
3646	10.2307/460009	Charles Muscatine	The Emergence of Psychological Allegory in Old French Romance
3824	10.2307/460000	D. J. Greene	Jane Austen and the Peerage
4039	10.2307/460001	James R. Foster	Smollett and the Atom
3581	10.2307/460002	Gaetano L. Vincitorio	Edmund Burke and Charles Lucas
3829	10.2307/460003	Blake Lee Spahr	Dorus aus Istrien: A Question of Identity
3983	10.2307/460004	Paul N. Siegel	The Damnation of Othello
3605	10.2307/460005	W. J. B. Owen	The Structure of the Faerie Queene
3604	10.2307/460006	George Fenwick Jones	"Christis Kirk," "Peblis to the Play," and the German Peasant-Brawl
4094	10.2307/460007	W. Nelson Francis	Chaucer Shortens a Tale
7528	10.2307/463207		Constitution
7618	10.2307/463206		Policies for Divisions, Discussion Groups, and Allied Organizations
8060	10.2307/463205		Procedures for Organizing Meetings at the MLA Convention
7968	10.2307/463204		Front Matter
7479	10.2307/463203		Back Matter
7752	10.2307/463202		Abstracts
7523	10.2307/463201		Professional Notes and Comment
7950	10.2307/463200	Anthony Low	What is Literature?
7995	10.2307/463209		A Concise Guide to Activities and Services
7963	10.2307/463208		Delegate Assembly Bylaws
781	10.2307/456979	John Erskine	The Virtue of Friendship in the Faerie Queene
867	10.2307/456978	Arthur Bivins Stonex	The Sources of Jonson's the Staple of News
916	10.2307/456975	John S. P. Tatlock	The Siege of Troy in Elizabethan Literature, Especially in Shakespeare and Heywood
826	10.2307/456974	Olin H. Moore	The Romanticism of Guy de Maupassant
812	10.2307/456977	Alfonso de Salvio	Studies in the Dialect of Basilicata
797	10.2307/456976	Harry Morgan Ayres	Cæsar's Revenge
1040	10.2307/456971	Henry H. Stevens	Description in the Dramas of Grillparzer
850	10.2307/456970	B. Sprague Allen	William Godwin as a Sentimentalist
944	10.2307/456973	Martha Hale Shackford	Swinburne and Delavigne
1016	10.2307/456972	Fred Newton Scott	The Accentual Structure of Isolable English Phrases
8401	10.2307/25486171	Bruce Robbins	Commodity Histories
8578	10.2307/25486170	Julie Stone Peters	Law, Literature, and the Vanishing Real: On the Future of an Interdisciplinary Illusion
8776	10.2307/25486173	Michael Davidson | Tobin Siebers | Rosemary G. Feal	Introduction
8479	10.2307/25486172	Emily Apter | Houston A. Baker, Jr. | Seyla Benhabib | Geoffrey Bennington | Eduardo Cadava | Jonathan Culler | Patricia Dailey | Alessia Ricciardi | Carla Freccero | Geoffrey Hartman | Peggy Kamuf | Christie McDonald | J. Hillis Miller | Andrew Parker | Jean-Michel Rabaté | Marc Redfield | Avital Ronell | Matthew Rowlinson | Gayatri Chakravorty Spivak	Forum: The Legacy of Jacques Derrida
8576	10.2307/25486175	Carol A. Padden	Talking Culture: Deaf People and Disability Studies
8126	10.2307/25486174	Paul K. Longmore	The Cultural Framing of Disability: Telethons as a Case Study
8486	10.2307/25486177	Simi Linton	What Is Disability Studies?
8862	10.2307/25486176	Sander L. Gilman	Defining Disability: The Case of Obesity
8730	10.2307/25486179	Lennard J. Davis	Disability: The Next Wave or Twilight of the Gods?
8510	10.2307/25486178	Rosemarie Garland-Thomson	Disability and Representation
755	10.2307/457006	Robert Withington	The Lord Mayor's Show for 1623
993	10.2307/457007	Samuel Moore	The Position of Group C in the Canterbury Tales
975	10.2307/457004	Edward Chauncey Baldwin	The "Character" in Restoration Comedy
698	10.2307/457005	Clarissa Rinaker	Thomas Warton and the Historical Method in Literary Criticism
862	10.2307/457002	Karl Young	The Poema Biblicum of Onulphus
885	10.2307/457003	Raymond Thompson Hill	The Enueg and Plazer in Mediæval French and Italian
966	10.2307/457000		Volume Information
886	10.2307/457001	G. L. Kittredge	Guillaume De Machaut and the Book of the Duchess
744	10.2307/457008	W. H. Schofield	The Chief Historical Error in Barbour's Bruce
777	10.2307/457009	H. Carrington Lancaster	Relations between French Plays and Ballets from 1581 to 1650
5729	10.2307/461683		Back Matter
8889	10.2307/25486355	Linda Hutcheon	Interdisciplinary Opera Studies
8884	10.2307/25486354	Wendy S. Hesford	Global Turns and Cautions in Rhetoric and Composition Studies
8319	10.2307/25486357	Robert L. Caserio | Lee Edelman | Judith Halberstam | José Esteban Muñoz | Tim Dean	The Antisocial Thesis in Queer Theory
8998	10.2307/25486356	Harold Pinter	Art, Truth & Politics
8558	10.2307/25486351	Elizabeth Bearden	Painting Counterfeit Canvases: American Memory "Lienzos" and European Imaginings of the Barbarian in Cervantes's "Los trabajos de Persiles y Sigismunda"
8843	10.2307/25486350	Andrew Galloway	Laȝamon's Gift
8938	10.2307/25486353	Mike Goode	Blakespotting
8789	10.2307/25486352	Waïl S. Hassan	Agency and Translational Literature: Ahdaf Soueif's "The Map of Love"
8421	10.2307/25486359	Carolyn Dinshaw | Karma Lochrie | Madhavi Menon	Queering History
8645	10.2307/25486358	Gayatri Chakravorty Spivak | Nancy Condee | Harsha Ram | Vitaly Chernetsky	Are We Postcolonial? Post-Soviet Space
5880	10.2307/461511	Marion Vlastos	Doris Lessing and R. D. Laing: Psychopolitics and Prophecy
5965	10.2307/461510	Melvyn New	"The Grease of God": The Form of Eighteenth-Century English Fiction
5750	10.2307/461513	Joyce Sparer Adler	Billy Budd and Melville's Philosophy of War
6026	10.2307/461512	Max Byrd	"Reading" in Great Expectations
6422	10.2307/461515	Carole K. Brown | Marion F. Egge | Penn R. Szittya	The Friar's Tale and the Wife of Bath's Tale
5842	10.2307/461514	Michael McCanles	The Literal and the Metaphorical: Dialectic or Interchange
6090	10.2307/461517		Professional Notes and Comment
6226	10.2307/461516	Heinrich Henel | Norman N. Holland	Unity Identity Text Self
5780	10.2307/461519		Front Matter
5759	10.2307/461518		Back Matter
2527	10.2307/458605	John E. Englekirk	My Nightmare. The Last Tale by Poe
1704	10.2307/458604	Alfred A. Kern	Hawthorne's Feathertop and R. L. R.
1713	10.2307/458607	Clarence Decker	Victorian Comment on Russian Realism
2102	10.2307/458606	Alphonse R. Favreau	British Criticism of Daudet, 1872-97
1863	10.2307/458601	Alan L. Strout	James Hogg's Forgotten Satire, John Paterson's Mare
2516	10.2307/458600	Frederick L. Jones	Hogg and the Necessity of Atheism
2479	10.2307/458603	Tremaine McDowell	Bryant's Practice in Composition and Revision
2424	10.2307/458602	Paul Landis	The Waverley Novels, or a Hundred Years after
2572	10.2307/458609	Abner Wellington Kelley	Literary Theories about Program Music
2027	10.2307/458608	André Lévêque	François de Curel: Observations sur la Creation dramatique
5907	10.2307/461687	R. G. Peterson	Critical Calculations: Measure and Symmetry in Literature
416	10.2307/456519	Robert Adger Law	On the Date of King Lear
572	10.2307/456518	John W. Cunliffe	Gismond of Salerne
483	10.2307/456517	William Wistar Comfort	The Character Types in the Old French Chansons de Geste
121	10.2307/456516	H. Schmidt-Wartenberg	Zum Speculum Humanae Salvationis
57	10.2307/456515	W. T. Hewett	A Study of Goethe's Printed Text: Hermann und Dorothea
187	10.2307/456514	Killis Campbell	A Study of the Romance of the Seven Sages with Special Reference to the Middle English Versions
4	10.2307/456513		Volume Information
554	10.2307/456512	John L. Lowes	The Prologue to the Legend of Good Women as Related to the French Marguerite Poems, and the Filostrato
579	10.2307/456511	Martha Hale Shackford	A Definition of the Pastoral Idyll
603	10.2307/456510	W. H. Carruth	The Religion of Friedrich Schiller
6363	10.2307/461686	Germaine Brée	Presidential Address 1975
3306	10.2307/459268	Phillip Shaw	The Position of Thomas Dekker in Jacobean Prison Literature
3461	10.2307/459269	Perry D. Westbrook	Horace's Influence on Shakespeare's Antony and Cleopatra
3031	10.2307/459264	Alfred Adler	Sovereignty in Chrétien's Yvain
3159	10.2307/459265	Helen Adolf	New Light on Oriental Sources for Wolfram's Parzival and Other Grail Romances
3412	10.2307/459266	Amado Alonso	Árabe st>Esp. ç.-Esp. st>Árabe ch
3455	10.2307/459267	Richard D. Altick	Symphonic Imagery in Richard II
2759	10.2307/459260		The South-Central Modern Language Association Re-Activated
3300	10.2307/459261		The Philological Association of the Pacific Coast
2963	10.2307/459262		Constitution of the Modern Language Association of America
3301	10.2307/459263		Back Matter
1336	10.2307/457396	F. P. Magoun, Jr.	Hermus vs. Hormuz
1123	10.2307/457397	Austin K. Gray	Robert Armine, the Foole
1360	10.2307/457394	Rosetta E. Shear	New Facts about Henry Porter
1073	10.2307/457395	Louis B. Wright	Animal Actors on the English Stage before 1642
1450	10.2307/457392	Leslie Spence	Tamburlaine and Marlowe
1580	10.2307/457393	John Robert Moore	The Songs in Lyly's Plays
1358	10.2307/457390	Roscoe E. Parker	Laurence Minot's Tribute to John Badding
1445	10.2307/457391	Henry R. Lang	The Metrical Forms of the Poem of the Cid
8509	10.2307/1261359		Women's Studies Programs
8908	10.2307/463319	Michael J. Giordano	Revaluing the Master's Degree
1394	10.2307/457398	Evelyn May Albright	Shakespeare's Richard II and the Essex Conspiracy
1575	10.2307/457399	Henry David Gray	Thomas Kyd and the First Quarto of Hamlet
5123	10.2307/2699243		Back Matter
5172	10.2307/2699242		1963 MLA International Bibliography of Books and Articles on the Modern Languages and Literatures
5444	10.2307/2699241	Theodor W. Alexander	South Central Modern Language Association
5069	10.2307/2699240	Arthur L. Campa	Rocky Mountain Modern Language Association
4456	10.2307/2699247	J. Donald Bowen	The Modern Language Association College Language Manual Project
4535	10.2307/2699246	Members of the Conference	An Articulated English Program: A Hypothesis to Test
4696	10.2307/2699245	Members of the 1958 Conference	The Basic Issues in the Teaching of English
4500	10.2307/2699244		Front Matter
4290	10.2307/2699249	Warren J. Wolfe	Foreign Language Entrance and Degree Requirements for the B.S. Degree
4424	10.2307/2699248		Modern Foreign Languages in the Comprehensive Secondary School
6085	10.2307/1261139	Anthony Low	Action and Suffering: "Samson Agonistes" and the Irony of Alternatives
5801	10.2307/1261138	John Freehafer	"Cardenio", by Shakespeare and Fletcher
6114	10.2307/1261135	Sidney Hook	The Barbarism of Virtue
6064	10.2307/1261134		Front Matter
6030	10.2307/1261137	S. E. Sprott	The Damned Crew
5731	10.2307/1261136	Walter Dietze	Der "Walpurgisnachtstraum" in Goethes "Faust": Entwurf, Gestaltung, Funktion
5008	10.2307/1261131		For Members Only
5143	10.2307/1261130		Report of the Philological Association of the Pacific Coast
5483	10.2307/1261133		Back Matter
4871	10.2307/1261132		Meeting of the MLA Executive Council
8169	10.2307/463312	A. Leigh Deneef	Discussion Group Notes from "The Purpose of the PhD as Preparation for Employment"
7661	10.2307/463058	Chris Stroffolino	The Fate of Reading
7409	10.2307/463059	Phyllis N. Braxton | M. E. Grenander	The Quest for a Name
7750	10.2307/463052	Carrie Noland	Poetry at Stake: Blaise Cendrars, Cultural Studies, and the Future of Poetry in the Literature Classroom
7981	10.2307/463053	Betsy Keller	Rereading Flaubert: Toward a Dialogue between First- and Second-Language Literature Teaching Practices
8031	10.2307/463050	Biddy Martin	Introduction: Teaching Literature, Changing Cultures
8101	10.2307/463051	Pamela L. Caughie	Let It Pass: Changing the Subject, Once Again
7593	10.2307/463056	David R. Shumway	The Star System in Literary Studies
7912	10.2307/463057	Joseph Oran Aimone | L. Ross Chambers | George L. Levine | Wahneema H. Lubiano | Frank F. Madden | Mary Louise Pratt | Joseph T. Skerrett, Jr. | Domna C. Stanton	Teaching Literature in the Academy Today: A Roundtable
7640	10.2307/463054	Roland Barthes | Sandy Petrey	Reflections on a Manual
7550	10.2307/463055	Lawrence Buell	Teaching English in American Universities-1895
6629	10.2307/461744		Front Matter
7112	10.2307/461745		Program of the Ninety-Third Annual Convention of the Modern Language Association of America
7059	10.2307/461746		Back Matter
7198	10.2307/461747		Front Matter
7027	10.2307/461740		Back Matter
7270	10.2307/461741		Front Matter
7181	10.2307/461742		Program of the Ninety-Fifth Annual Convention of the Modern Language Association of America
6821	10.2307/461743		Back Matter
6791	10.2307/461748		Procedures for Organizing Meetings for the MLA Convention and Policies for MLA Divisions and Discussion Groups
6588	10.2307/461749		Reports of the Regional Modern Language Associations
8128	10.2307/463584	Albert C. Baugh	1952: Justification by Works
8911	10.2307/25501633	Gayatri Chakravorty Spivak	Close Reading
6579	10.2307/461924		Front Matter
8054	10.2307/462899	David Kaufmann	The Profession of Theory
7436	10.2307/462898	Susan Winnett	Coming Unstrung: Women, Men, Narrative, and Principles of Pleasure
7776	10.2307/462895	Victoria Kahn	Habermas, Machiavelli, and the Humanist Critique of Ideology
7422	10.2307/462894	Jacqueline Henkel	Linguistic Models and Recent Criticism: Transformational-Generative Grammar as Literary Metaphor
7672	10.2307/462897	Richard Levin	The Poetics and Politics of Bardicide
7781	10.2307/462896	Theodore B. Leinwand	Negotiation and New Historicism
7962	10.2307/462891	Herbert Lindenberger	Introduction: Ideology and Innocence: On the Politics of Critical Language
7931	10.2307/462890	Victor Brombert	Presidential Address 1989: Mediating the Work: Or, The Legitimate Aims of Criticism
7489	10.2307/462893	Nicholas Rand	The Political Truth of Heidegger's "Logos": Hiding in Translation
7340	10.2307/462892	Emil Staiger | Leo Spitzer | Berel Lang | Christine Ebel	A 1951 Dialogue on Interpretation: Emil Staiger, Martin Heidegger, Leo Spitzer
4785	10.2307/460835	Marie-Denise Boros	La Métaphore du crabe dans l'œuvre littéraire de Jean-Paul Sartre
5199	10.2307/460834	Andrew P. Debicki	Jorge Guillén's Cántico
5189	10.2307/460837		Front Matter
4907	10.2307/460836	Gerald A. Bertin | Alfred Foulet	The Acts of Andrew in Old French Verse: The Gardner A. Sage Library Fragment
5495	10.2307/460831	John Hagan	Chekhov's Fiction and the Ideal of "Objectivity"
4921	10.2307/460830	Christine Oertel Sjogren	Mathilde and the Roses in Stifter's Nachsommer
4805	10.2307/460833	Elsie B. Adams	Bernard Shaw's Pre-Raphaelite Drama
5412	10.2307/460832	John W. Kronik	Emilia Pardo Bazán and the Phenomenon of French Decadentism
5377	10.2307/460839	David Park Williams	Hook and Ahab: Barrie's Strange Satire on Melville
5429	10.2307/460838	James Thorpe	The Aesthetics of Textual Criticism
